"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"GMOY010696-RA"	6.04876	9.524987	6.319035	6.512221	9.656468	8.852398	8.742018	7.162324	10.006957	12.014876	9.337549	13.477215
"GMOY010697-RA"	8.356283	9.615999	8.649734	8.742708	8.254424	11.138139	8.791009	10.675566	9.998024	9.708888	9.256687	6.61247
"GMOY010698-RA"	1.432522	2.645978	2.073226	1.8156	2.74286	1.581823	4.751038	4.368068	1.649082	2.37936	0	3.999122
"GMOY010699-RA"	66.568817	64.447365	67.866402	73.282936	62.813869	61.139019	61.769287	66.51886	53.538517	50.057827	45.791607	44.545982
"GMOY010700-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010701-RA"	6.548583	7.018974	7.248924	7.855971	6.61797	5.804153	6.891163	7.147407	6.397216	6.641231	6.661829	7.300873
"GMOY010702-RA"	3.323415	1.430611	5.228878	3.548764	1.148184	3.269216	1.463075	3.134859	1.735087	1.530793	2.592034	1.843589
"GMOY010703-RA"	20.520855	17.876701	22.745968	19.92111	15.519717	16.964508	16.606365	19.554356	22.272478	21.886721	21.700386	21.499903
"GMOY010704-RA"	7.282604	7.689857	7.459628	8.285961	9.123929	7.574962	11.109872	8.88482	9.069586	10.242122	7.988306	10.946126
"GMOY010705-RA"	0	0	0	0	0	0	0	0	0	0.561691	0	0
"GMOY012049-RA"	95.198853	103.184822	127.822235	124.541382	100.84935	97.860847	97.231567	90.801872	100.372406	99.421394	88.729561	85.001335
"GMOY010706-RA"	9.998394	9.752522	3.624486	8.895243	3.052363	10.154363	10.593328	9.983328	10.815665	11.704559	11.329638	10.597548
"GMOY010707-RA"	5.528767	5.781267	5.191792	5.14231	11.735372	5.593226	5.425091	5.683472	7.180877	6.148074	5.835679	4.657627
"GMOY010708-RA"	11.136032	10.352895	8.154673	7.920757	10.751007	10.699246	12.47506	10.802882	15.048339	13.092038	13.558634	10.660046
"GMOY010709-RA"	4.038548	3.848728	7.339794	5.665555	4.689751	5.403989	6.015282	5.02644	4.942201	4.724442	4.580679	5.122482
"GMOY010710-RA"	10.143563	8.391265	9.384419	11.026968	8.961635	12.74787	11.11338	13.789858	13.255193	8.494596	10.13335	8.385474
"GMOY010711-RA"	275.760071	284.037567	253.970352	250.664551	336.371033	340.282654	314.418488	314.99765	324.34436	316.863617	282.439697	283.090149
"GMOY010712-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010713-RA"	34.167641	35.601616	38.323433	37.12701	39.303421	36.699135	37.609341	36.535187	27.92437	25.528179	29.744591	28.202839
"GMOY010714-RA"	0.514998	1.063975	1.280575	0.274674	1.669834	1.282117	1.465308	2.0854	1.446006	1.367239	2.123852	1.893633
"GMOY010715-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010716-RA"	15.67195	15.964545	13.869756	16.923313	18.635939	16.860405	17.545609	15.029754	17.024031	13.280979	20.276871	20.155272
"GMOY010717-RA"	0	0	0	2.282179	1.934188	0	1.862638	0	0	1.884284	0	2.207873
"GMOY012592-RA"	0	0	0	2.661573	0	0	2.067999	2.199846	6.502954	2.299039	2.198503	0
"GMOY010718-RA"	22.441715	21.127083	25.20595	23.000614	22.076002	22.527437	21.945774	21.724979	20.976185	23.802675	18.690414	20.205004
"GMOY010719-RA"	9.121964	6.566841	9.540105	6.283295	8.632792	10.160192	12.158607	12.074688	7.571251	8.174407	8.183775	7.946557
"GMOY010720-RA"	8.38373	6.815175	6.843695	8.179978	7.178036	8.371117	7.947772	8.539992	8.856069	6.295575	6.287992	5.97762
"GMOY010721-RA"	5.661297	7.061447	8.136129	6.374467	5.793842	8.142704	6.148368	4.69885	4.849993	4.381717	2.521406	4.007894
"GMOY010722-RA"	10.250502	10.607999	11.637199	10.065813	13.273233	12.814611	11.317808	11.174623	11.135619	10.755162	12.375003	11.25686
"GMOY013006-RA"	20.724972	17.897909	17.993645	21.016205	21.651821	18.214222	24.026266	21.278158	25.722046	21.213444	22.142002	18.462793
"GMOY013058-RA"	41.573669	38.812027	38.609211	38.724445	45.87867	37.22583	49.601627	42.350651	41.237453	40.059322	49.644306	37.80172
"GMOY010723-RA"	22.37233	20.555159	28.318449	26.950455	26.446091	25.125763	26.368286	23.248106	20.120796	18.973881	16.588167	15.311369
"GMOY012219-RA"	0.39353	0	0	0.460478	0	0	0.360566	0	0	0	0.612809	0
"GMOY010724-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010725-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010726-RA"	0	0	0.321862	0	0	0	0	0	0	0	0	0.257749
"GMOY012220-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012221-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012222-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010727-RA"	0.63098	0.1831	0.45602	0.887901	0.872183	0.832751	0.418061	0.999693	1.767378	1.44404	1.568175	2.290591
"GMOY010728-RA"	0	0	0	0	0	0	0	0	0	0.433829	0	0
"GMOY010729-RA"	12.321476	13.100244	14.637495	13.31967	11.26947	11.298736	9.913363	10.473316	13.114621	10.208646	10.341914	10.709987
"GMOY010730-RA"	0.193477	0	0	0.269769	0	0	0	0.197853	0	0	0	0
"GMOY010731-RA"	7.219532	5.872093	8.751443	6.420209	5.443953	5.785504	5.759478	6.679446	8.093564	7.498074	10.321309	8.187309
"GMOY012346-RA"	9.062063	12.441499	12.617599	6.735334	13.038012	12.478416	16.250082	11.181077	11.231153	14.880692	11.495193	16.233135
"GMOY012345-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012347-RA"	0	0.01571	0	0	0	0.651948	0	0	0	0	0	0
"GMOY012348-RA"	0	0.198832	0	0	0	0.001611	0	0	0	0	0	0
"GMOY012349-RA"	0	0	0	0	0	0.002237	0	0	0	0	0	0
"GMOY012350-RA"	0	0	0	0	0	0.000557	0	0	0	0	0	0
"GMOY012335-RA"	61.01421	65.123932	75.30191	49.488285	75.09198	49.114746	62.754402	57.512314	50.610653	44.879921	51.374603	57.401634
"GMOY012334-RA"	142.036255	163.428253	166.089767	156.699539	169.666046	127.500755	154.612717	112.792679	137.261368	123.95446	140.509186	132.522751
"GMOY012336-RA"	47.312149	50.011787	56.384853	69.091141	52.444839	36.615154	59.07386	53.116322	42.592602	43.461548	43.495106	50.944527
"GMOY010732-RA"	0	0	0	0	0.363315	0.36573	0	0	0	0	0.772834	0
"GMOY010733-RA"	1.076913	1.071119	3.503958	0	2.233137	1.126393	2.600142	1.823656	0.906566	1.845545	1.045517	2.61979
"GMOY012223-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010734-RA"	15.621614	17.059498	14.113335	16.210657	14.894814	17.106092	21.070011	19.86697	17.493652	23.594559	21.585018	23.294767
"GMOY010735-RA"	6.703084	3.284683	4.422479	5.21771	6.769011	7.197899	9.206761	6.473266	4.85912	4.91784	6.757059	5.420892
"GMOY012173-RA"	27.324486	40.922443	32.786175	34.253372	31.297832	22.026417	17.142475	31.707582	21.88686	26.060009	15.436401	22.829344
"GMOY010736-RA"	0.464211	1.060736	1.581673	0	1.098598	0.645548	0.527812	1.240854	0.455853	0	0.843281	1.285648
"GMOY012309-RA"	196.207764	212.195526	198.021393	181.899673	230.868668	218.802368	262.8255	228.818649	204.58046	202.639572	247.380264	255.272232
"GMOY012308-RA"	146.319	154.766785	119.545731	129.66864	170.132462	188.158356	189.04303	203.688538	154.241318	142.220413	190.531982	190.65004
"GMOY010737-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010738-RA"	44.484638	42.363846	44.597946	44.228172	41.023056	44.070602	40.014111	39.100475	49.235752	49.154026	48.605965	46.773228
"GMOY010739-RA"	7.790316	16.778975	16.076378	14.222585	24.819588	16.984158	17.822737	19.26363	15.499654	17.286613	17.55699	21.325296
"GMOY010740-RA"	32.71719	32.687916	38.69392	38.357407	30.831282	27.931677	27.627516	31.926247	32.92313	32.123646	29.703764	26.787319
"GMOY012321-RA"	5.545981	3.885861	5.07498	0.221135	11.914251	6.743373	8.43327	3.306451	7.178647	3.573171	4.815375	2.144083
"GMOY012320-RA"	81.922729	72.117928	80.384804	92.432449	89.776833	82.84449	86.508331	79.401855	54.464401	53.79871	52.9715	52.433281
"GMOY010741-RA"	21.910049	23.390799	23.548969	26.237701	22.591732	20.486191	26.634546	20.891615	24.12303	28.454576	29.084011	26.241455
"GMOY010742-RA"	5.669494	5.585055	5.393598	8.003543	7.639252	6.476023	5.38988	6.118963	7.813435	8.103964	6.605357	8.411027
"GMOY010743-RA"	12.02186	14.168711	11.81881	9.668335	11.117711	10.111267	15.465251	11.703711	11.074702	13.32384	12.795518	12.274594
"GMOY010744-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010745-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010746-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010747-RA"	14.686381	14.964019	13.40115	10.262863	13.770008	18.102604	15.076422	13.308935	15.845983	16.12624	14.323493	14.524562
"GMOY010748-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010749-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010750-RA"	12.95652	11.436569	8.881547	10.441897	9.973498	11.076706	11.374708	10.846058	11.248704	13.961394	13.600661	11.264133
"GMOY012224-RA"	1.786039	0	0	0	0	0	0.519903	0	0	4.272137	0	1.0456
"GMOY010751-RA"	3.98832	3.71135	2.331367	2.052516	2.427701	2.609987	3.41116	4.497759	3.047383	3.770455	2.457137	2.168175
"GMOY010752-RA"	46.841732	39.733177	41.274006	38.718113	44.077587	42.563858	52.176243	47.206043	37.462898	47.104443	55.582199	49.165611
"GMOY010753-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010754-RA"	289.473969	285.053345	288.539551	262.378754	285.882233	267.477112	346.900177	336.996307	478.49884	466.957825	513.008179	494.183441
"GMOY010755-RA"	34.517262	36.038399	44.164589	39.296715	36.615356	35.596092	46.003899	40.800961	38.072758	38.4641	36.155659	37.845387
"GMOY010756-RA"	0.892506	0.293806	0	0	0	0.514462	0	0	0	0	0	0
"GMOY010757-RA"	9.910943	11.00001	21.177431	16.061611	8.720758	8.378981	12.736135	4.199883	7.413848	4.162888	7.725624	8.524335
"GMOY010758-RA"	9.604922	7.983878	7.18367	5.975278	8.800464	7.629265	11.157888	10.081557	9.396648	9.547203	10.178459	10.332818
"GMOY010759-RA"	11.842114	12.61926	14.18359	13.114738	15.580771	16.023197	16.06348	16.630806	15.871147	17.263845	17.783199	16.985626
"GMOY010760-RA"	54.777523	52.077175	45.816498	45.702168	36.641026	37.201122	48.035946	47.326424	45.297009	46.69141	38.194317	38.806221
"GMOY010761-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010762-RA"	2.277265	1.815032	2.656377	1.314452	0	0	3.704694	4.150652	1.140771	0	0	0
"GMOY010763-RA"	400.485779	399.692719	461.605804	447.087402	570.920898	561.313416	585.811584	557.750305	437.303009	446.439606	313.194153	314.516663
"GMOY010764-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010765-RA"	0.73942	0.853564	0.359171	0.866906	0	1.147831	1.388108	0.811299	0.899937	0.299644	9.288961	9.266088
"GMOY010766-RA"	0.619578	0	0	0	0	0	0.4467	0	0	0	0	0.449187
"GMOY010767-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010768-RB"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.11506.1"	0	0	0	0	0	0	0	0.170301	0	0	0	0
"GMOY010768-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010769-RA"	12.164572	15.203979	9.286384	8.564994	14.073838	11.599776	16.206684	12.822502	11.878808	17.861917	17.9547	13.792002
"GMOY010770-RA"	0	0	0	0	0	4.171805	0.764151	4.577236	5.0948	0	0	0
"GMOY010771-RA"	18.16445	22.020273	15.315265	17.761354	20.404854	17.776148	20.605381	22.054605	30.951639	32.104614	21.422302	23.790882
"GMOY010772-RA"	169.197571	162.867416	165.114502	171.105927	121.617859	129.726318	156.182495	154.868729	126.382301	127.193855	112.570068	121.990364
"GMOY010773-RA"	102.045502	102.204857	107.274254	92.53347	89.960823	84.175613	106.81852	114.221123	118.975044	122.308357	123.012924	115.311691
"GMOY010774-RA"	1.100442	1.326783	1.179883	1.448355	0.326305	0.768622	0.423838	0.730693	0.128445	0.700442	0.3694	0.644717
"GMOY010775-RA"	2.3675	1.178546	1.60931	5.111201	3.004083	3.161771	1.180941	1.5346	1.254922	2.89488	0.60114	3.722288
"GMOY010776-RA"	29.895504	24.813667	29.208366	34.243355	37.91449	33.510784	32.928177	35.00111	32.247826	26.269655	27.694517	29.271772
"GMOY010777-RA"	2.165794	0.912787	1.749022	4.684838	1.056083	0	0.682507	0	2.341436	4.623501	1.634061	0.700316
"GMOY010778-RA"	16.547178	20.174501	11.817909	9.53247	19.051952	21.724909	26.22327	31.145399	34.825375	35.895947	37.59174	36.829544
"GMOY010779-RA"	44.224392	44.296535	46.85577	48.375854	47.880676	45.783817	46.870449	47.097061	47.59819	45.524368	43.863602	47.542725
"GMOY010780-RA"	26.95031	24.076998	26.795042	28.252398	27.219141	25.777531	27.269812	28.737858	25.400818	26.772667	24.077377	25.346273
"GMOY010781-RA"	6.592604	4.594919	5.48996	6.347151	6.29219	4.943645	5.169681	7.641936	7.542585	5.151989	5.957433	5.979696
"GMOY010782-RA"	9.333441	9.837724	10.271292	8.108894	8.668215	8.045969	10.726297	9.410712	11.89538	9.407231	11.957977	13.272611
"GMOY010783-RA"	9.664261	6.464446	6.196239	7.278853	8.408222	5.729335	8.265703	7.705193	7.300647	5.920597	8.375247	7.404
"GMOY010784-RA"	0.531573	0.379253	0.209681	0.46565	0.731145	0.284789	0.485667	1.184982	0.525371	0.348716	0.672759	1.104051
"GMOY010785-RA"	47.204407	48.119987	39.362499	38.653259	42.457092	38.653412	51.882832	50.814762	51.859169	57.596478	53.569775	58.604412
"GMOY010786-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010787-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010788-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010789-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010790-RA"	0.994856	0.992491	0	0.474433	2.379027	1.739261	0.771182	1.5131	1.63491	2.033766	2.766742	0.783191
"GMOY013007-RA"	0	0	0	0	0	5.859099	0	0	4.112904	1.802531	0	0
"GMOY010792-RA"	14.905969	15.96495	13.496352	15.166101	14.480295	9.241298	17.12862	15.519413	11.116415	13.512843	14.9913	14.570604
"GMOY010791-RA"	4.851041	2.41776	5.771296	6.940495	8.195711	7.397687	8.679151	9.852553	8.920991	7.257271	5.785704	4.94485
"GMOY010793-RA"	17.932156	16.043184	38.969746	29.250008	26.063738	19.823948	25.301687	20.736	27.627043	30.73937	31.366358	20.612541
"GMOY010794-RA"	428.723297	453.748505	419.624786	400.003265	451.203979	443.760162	425.252899	421.945709	422.335052	397.865265	371.234985	349.972351
"GMOY010795-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010796-RA"	0	0	0	0	0	0	0	0	0	0	0.143597	0
"GMOY010797-RA"	25.569628	26.214788	34.198082	29.938347	23.2066	24.982151	22.859446	22.777327	26.278946	25.736917	26.972828	26.849892
"GMOY010798-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010799-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010800-RA"	0.312253	0	0	0	0	1.342303	0	0.694114	0.742418	0	0	0.914018
"GMOY010801-RA"	0.2405	0	0	0	0	0.363566	0	0	0.385172	0.287605	0	0.368095
"GMOY010802-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010803-RA"	2.338629	0.68382	0.838069	1.468536	2.852315	0.670147	2.533328	2.059882	1.057578	1.858972	2.518303	2.668722
"GMOY010804-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010805-RA"	34.827957	37.633667	49.121811	46.497353	35.956772	35.096027	36.548603	41.07312	37.658482	39.430027	36.272373	33.13311
"GMOY010806-RA"	12.030581	14.914558	15.164673	10.218222	14.762285	11.141202	11.286666	10.105075	16.834051	12.887861	13.574662	9.493044
"GMOY010807-RA"	47.684856	47.326252	54.810162	53.578724	60.474785	59.066845	65.015022	64.049706	76.214943	74.61515	57.574245	60.359547
"GMOY010808-RA"	2.246172	3.017945	3.824183	3.44157	2.532177	2.098163	2.436812	4.541951	3.73993	3.490406	3.807159	4.711121
"GMOY010809-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010810-RA"	147.235321	151.842606	190.16275	181.921082	151.023666	155.1306	173.404327	168.407516	169.878922	165.002518	157.794449	169.38121
"GMOY010811-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010812-RA"	0.786484	0.301739	0.887694	0	0.741591	0.915105	0	0.667442	0	0.370287	1.090332	0
"GMOY010813-RA"	7.334253	6.324463	8.231951	10.146161	5.9743	6.245097	6.873657	6.026872	6.338744	5.221339	4.445846	5.929461
"GMOY010814-RA"	2.800833	3.843153	1.196413	2.008433	0	1.655504	2.569966	3.188456	1.026068	0	4.304258	2.282706
"GMOY010815-RA"	0	0.295542	0	0	0	0.352476	0.257487	0.16938	0	0	39.471592	36.267784
"GMOY010816-RA"	3.511608	4.511641	0	0	3.821057	3.448685	2.314677	2.405183	0.324636	0.418248	0	1.995983
"GMOY010817-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010818-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010819-RA"	4.13722	1.986136	4.08969	2.88217	4.694578	5.286141	5.294098	4.953625	6.025346	7.808395	7.942525	6.811924
"GMOY012276-RA"	0	0	0	0	0	0.354627	0	0	0	0	0	0
"GMOY010820-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010821-RA"	7.480591	7.995905	9.753543	8.306122	9.699495	10.059671	6.750535	7.212161	7.303814	8.348259	10.211005	8.649233
"GMOY010822-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010823-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010824-RA"	28.602402	25.161642	24.823944	23.778204	24.9846	26.538071	13.699645	18.245264	11.071877	9.276735	21.220654	21.319595
"GMOY010825-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010826-RA"	0	0	0.861811	0	1.124079	0	1.101982	0	0	0	0	0
"GMOY013232-RA"	24.880629	22.690449	19.660879	19.903032	17.413416	19.503429	29.020931	23.890015	24.519167	21.849651	34.742985	28.683592
"GMOY010828-RA"	7.057706	7.809752	8.315774	6.488309	7.914231	8.617943	8.589662	8.152662	7.856565	9.059896	8.235552	9.996731
"GMOY010827-RA"	11.534693	9.199543	10.128565	6.415852	9.343457	7.897932	11.64768	9.63281	9.276057	8.821238	11.558369	9.519555
"GMOY010829-RA"	50.258854	56.09523	52.716785	67.391037	55.267616	47.133606	54.068146	51.626907	40.656487	48.752441	48.29348	46.415726
"GMOY012630-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013043-RA"	0.649162	28.910057	22.404671	25.119385	35.466053	27.368076	27.845165	24.282654	14.205799	26.358395	23.500853	24.973701
"GMOY010831-RA"	12.172333	4.149273	4.447838	4.854229	2.119885	5.635278	5.282493	4.938384	5.537311	5.649337	3.642638	0.895404
"GMOY010830-RA"	0	0.929261	1.61913	0.584074	4.36445	1.859654	1.681098	2.696716	0	0.408331	0	0
"GMOY010832-RA"	0	0	0	0	0	0	0	0	0.399918	0	0	0.942566
"GMOY010833-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010834-RA"	0	0	0	0	0.352637	0	0	0	0	0	0	0
"GMOY010835-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012277-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010836-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010837-RA"	2.494455	2.067737	4.134789	3.750996	7.302474	5.140548	4.190044	4.105294	4.562975	4.292077	2.790973	1.882259
"GMOY010838-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010839-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010840-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010841-RA"	38.860817	36.078804	45.322746	54.698944	72.099251	60.265129	62.265118	54.31813	35.870491	46.038197	23.650856	33.524017
"GMOY010842-RA"	115.707603	119.198212	104.461021	97.585358	135.148102	137.281876	160.156372	155.428543	180.768753	183.068985	160.508041	162.73407
"GMOY010843-RA"	0	0	0.537405	0	0	0	0	0.714323	0	0	0	0
"GMOY010844-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010845-RA"	43.297871	41.98811	41.626446	39.548046	39.15538	40.397533	41.629913	41.678329	42.458351	42.614792	39.368771	39.324062
"GMOY010846-RA"	1737.095581	1755.349976	2005.717773	2023.31665	1870.69104	1884.841919	2024.512329	2051.950439	2052.272217	1978.341553	1781.242065	1771.360474
"GMOY013208-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010847-RA"	29.539225	28.927773	28.952854	30.866619	30.976336	31.862665	39.209511	40.705887	46.322144	46.925293	42.30788	41.322029
"GMOY010848-RA"	72.689445	77.684746	90.877289	84.542061	77.524193	81.450188	72.44738	82.172523	84.316711	83.418243	76.314117	76.828926
"GMOY010849-RA"	7.177788	8.519897	8.54995	9.650101	9.837251	7.707809	9.81087	9.697244	8.426775	9.752896	9.794782	9.620039
"GMOY010850-RA"	32.995213	37.25983	48.22261	47.328373	52.786324	49.440929	42.997284	44.793655	48.866116	48.152081	41.61692	41.6021
"GMOY010851-RA"	396.627228	398.480103	407.598846	401.723877	336.040161	331.224426	327.707611	312.433868	335.322357	316.532349	313.937012	308.229462
"GMOY010852-RA"	0	0	0	1.721709	0	0	0	0.989951	0	4.074132	0	0.662401
"GMOY010852-RB"	10.27762	11.469223	7.384671	2.660336	8.304636	8.579943	10.359759	9.131195	10.308677	5.388873	8.937362	7.325428
"GMOY010853-RA"	74.161705	73.591232	65.69989	66.645477	66.29335	65.166924	75.373093	73.660324	61.476387	60.494049	68.941528	70.121109
"GMOY010854-RA"	17.722603	14.149164	22.065908	19.575836	9.62752	13.20869	10.041536	11.786188	14.503464	17.777256	23.603102	16.507605
"GMOY010855-RA"	0.081429	0.07937	0.171652	0	0.096546	0	0.270667	0	0	0	0.376065	0
"GMOY010856-RA"	0.917509	0.764288	0.400274	0.9975	1.435819	1.333061	0.461885	0.799739	1.373953	0.592905	0.828935	0.819345
"GMOY013311-RA"	97.676102	97.157852	167.681305	140.891724	132.365875	121.081657	124.563141	127.539711	102.021637	94.740883	88.933243	72.314682
"GMOY012021-RA"	0.508407	0.627813	1.419857	0.542361	0.896753	0.670821	0.523035	0.487378	0.549702	0.743757	0.506595	0.317372
"GMOY012134-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010857-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010858-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010859-RA"	12.22303	11.303871	11.821046	11.973154	14.876951	14.34156	15.41519	14.565216	13.239469	13.295703	12.667931	13.123489
"GMOY010860-RA"	1.79235	3.506773	3.446713	3.096698	2.893756	4.30699	2.87776	4.443585	2.843778	3.002692	2.401123	2.384602
"GMOY010861-RA"	13.294716	15.541295	13.740194	11.369701	16.901953	18.143267	16.968607	17.70187	12.328917	8.760158	8.730417	10.267699
"GMOY010862-RA"	29.91234	28.857109	31.331417	27.170944	30.811285	25.672552	27.989759	29.860638	25.736412	22.037804	20.227993	20.512259
"GMOY010863-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010864-RA"	9.269215	9.943011	9.624616	10.629722	11.450877	11.269667	10.057725	10.889697	12.895354	13.142211	11.294078	13.605214
"GMOY010865-RA"	0	0.092216	0	0	0	0.071526	0.104848	0	0.369153	0.073224	0	0
"GMOY010866-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010867-RA"	0	0	0	0.119729	0.211516	0	0	0.109685	0	0.231359	0.206142	0.100827
"GMOY010868-RA"	0	0	0	0.281177	0	0	0	0	0	0	0	0
"GMOY010869-RA"	49.968105	47.756077	44.272255	42.871311	44.936687	52.346546	48.10688	50.638378	46.640518	42.494549	42.665649	42.156662
"GMOY010870-RA"	68.674149	65.834274	41.257053	42.23291	57.123852	59.742744	69.355995	67.094788	93.07103	87.96244	84.890373	81.096779
"GMOY010871-RA"	0	0	0	0	0.213826	0	0	0	0	0	0	0
"GMOY010872-RA"	275.632477	286.685944	368.598846	359.042938	298.944611	305.512146	292.709229	301.567444	295.131683	301.78949	253.653519	264.26416
"GMOY010873-RA"	277.69635	265.986176	327.372711	361.627472	340.418091	274.317627	310.443085	280.221527	253.500397	271.861176	223.319992	259.164337
"GMOY010874-RA"	8.649858	11.822365	8.745958	10.234092	7.912513	10.849072	9.515236	7.840396	5.69805	6.565252	6.587131	6.878477
"GMOY012013-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY010875-RA"	11.413639	9.858379	9.432667	11.089735	13.235737	12.105207	11.327312	11.979033	6.134999	6.884893	8.103741	7.459985
"GMOY010876-RA"	38.384926	36.890488	63.787182	57.614082	36.10186	31.111088	25.227247	25.861267	38.456612	39.228386	28.330183	31.744965
"GMOY010877-RA"	3.255802	2.128463	1.286229	0.456815	2.042526	3.144526	2.918086	2.273499	3.545012	3.205489	2.433277	3.570356
"GMOY010878-RA"	28.937178	27.512171	20.744158	20.590769	23.910671	25.620192	23.049845	22.36624	31.729143	30.14225	29.894516	27.157234
"GMOY010879-RA"	165.351791	167.034897	115.696152	124.415726	158.883789	163.452347	173.00264	182.595261	276.030457	260.112457	251.696091	255.186646
"GMOY010880-RA"	32.681923	33.647156	34.031666	34.432083	37.340046	36.502888	36.881748	37.50568	42.49791	45.578918	43.403313	42.961517
"GMOY010881-RA"	14.502969	14.980989	17.629072	22.194281	13.66288	16.542574	16.082676	14.05144	22.488792	22.615143	12.344721	14.281251
"GMOY012164-RA"	467.086243	497.243927	456.845123	449.690857	715.909119	770.782166	696.311646	742.236877	511.160828	547.176453	659.132141	654.195801
"GMOY010882-RA"	4.98102	14.272866	24.328785	4.239024	17.970331	17.221588	17.010073	22.188513	25.326832	18.618093	17.334799	13.342529
"GMOY010883-RA"	0.854706	0.707943	0	0	0.562662	0	1.195055	0.27894	1.446342	0	0.292599	0.388525
"GMOY010884-RA"	6.21411	10.010256	7.562699	7.503339	6.977769	6.433998	3.668077	6.102505	9.058436	8.638902	4.869596	4.33077
"GMOY010885-RA"	0	0	0	0	0	0	0.291162	0	0	0	0.297397	0
"GMOY010886-RA"	5.20973	5.551764	4.933355	5.375975	8.68108	4.875587	6.2828	3.958701	7.193254	5.049053	6.276371	5.610816
"GMOY010887-RA"	133.710815	120.295151	159.83049	163.137451	155.782074	134.48439	157.861435	147.485138	181.625885	159.838135	120.289146	120.177826
"GMOY010888-RA"	15.033299	16.757528	13.939197	11.913549	16.465473	17.300201	22.350403	21.675653	14.833384	17.23554	13.628762	14.738509
"GMOY010889-RA"	1.63072	1.614511	0.919305	0.887546	2.951894	2.327828	2.577385	3.39711	1.899172	2.17941	5.879683	7.124845
