"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"MSTRG.4160"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4161"	37.256256	31.448576	31.462955	25.98839	27.78792	35.866718	35.492249	36.18922	29.756748	30.469391	26.429649	27.963491
"MSTRG.4162"	2.56115	2.024908	2.541192	2.285158	1.249179	1.206099	1.342068	1.48556	0.712477	1.171997	3.338991	2.62254
"MSTRG.4163"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4164"	1.063548	0.697918	0	0	0	1.18321	0	0	0	0.666213	0	0
"MSTRG.4165"	0	0.597732	0	0	0	0	0	0	0	0	0	0
"MSTRG.4166"	0	0	0	0	0	0	0	0	0	0	0	1.322578
"MSTRG.4167"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4168"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4169"	12.791847	13.650126	11.607698	10.441146	8.24375	9.741974	9.673871	11.200067	8.299842	6.433194	19.200729	18.70348
"MSTRG.417"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4170"	0.643351	0	0.314671	0.625882	0.778254	0.510325	0	0	0.524676	0.265119	0.762816	0
"MSTRG.4171"	37.686092	40.955021	48.535751	48.915211	48.003609	45.239529	44.112694	46.325573	41.508255	40.392597	39.539665	38.077656
"MSTRG.4172"	36.997147	46.441933	71.456253	67.339371	63.487938	79.427612	63.057251	72.137169	60.195705	52.533382	58.653172	51.347206
"MSTRG.4173"	22.130287	24.313309	31.850447	28.711012	26.255121	27.036161	24.117798	21.524956	22.302286	20.668179	20.041582	22.409002
"MSTRG.4174"	1.541975	1.646947	0.922798	0.506393	0.5641	1.295544	1.418555	2.148291	0.486215	3.418902	1.003573	0.169484
"MSTRG.4175"	2.407107	3.165374	2.815506	2.826893	0.70697	2.692465	3.722867	3.260972	4.805522	2.648502	4.576838	3.616585
"MSTRG.4176"	1.710452	2.866477	1.406497	1.903818	0.964561	0.571676	5.360266	1.828873	1.628165	1.880327	2.525454	1.971772
"MSTRG.4177"	14.572638	15.822382	13.763872	14.580424	15.054482	15.027372	13.87194	14.887506	14.485188	15.419538	14.238873	9.880528
"MSTRG.4178"	13.504625	15.927644	17.352497	18.909901	15.085277	15.403522	17.12747	16.765345	18.317066	16.372242	19.104095	15.951421
"MSTRG.4179"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.418"	19.712391	16.754932	15.739243	14.626297	27.493309	22.449034	29.959055	24.325155	17.668085	18.124769	22.102648	20.422873
"MSTRG.4180"	3.880168	3.382474	2.960449	2.171812	2.489618	3.158066	3.580694	1.669334	3.430762	3.382944	2.643475	2.005095
"MSTRG.4181"	1.523404	1.533853	0.491967	2.070349	2.647795	1.035717	1.239571	3.389655	1.961789	0.881858	1.654533	1.717172
"MSTRG.4182"	3.807756	2.12545	0	4.139602	6.3399	1.533691	3.707576	4.469211	6.078428	1.970339	0.700822	0
"MSTRG.4183"	3.795386	7.114553	2.200013	4.322295	0.448205	2.207928	3.883808	1.723073	2.778923	2.730494	3.993429	3.08095
"MSTRG.4184"	0	0.754455	0	0	1.674985	0	0	0.860501	0	0	0	0
"MSTRG.4185"	0	0	0	0	0	0	0	0	0.906019	1.004826	0	0
"MSTRG.4186"	22.203604	19.97156	20.736303	22.467062	22.94129	25.11536	24.403606	22.06842	23.556505	24.590313	20.556768	21.314121
"MSTRG.4187"	0	0	0	0	0	0.227302	0.385019	0	0	0	0	0.372271
"MSTRG.4188"	2.387117	1.573997	1.878405	1.522127	1.287004	1.634917	2.189766	1.792663	0.830091	1.233169	1.061997	1.735675
"MSTRG.4189"	0	1.119734	0	0	0	0	0.010821	0	0	0	0	0.544089
"MSTRG.419"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4190"	29.879314	30.092318	53.756245	49.70689	39.47435	40.999863	37.962467	45.888466	39.737274	32.861809	29.554443	32.04018
"MSTRG.4191"	0	0.765238	0	0	0	0	0	0	0	0	0	0
"MSTRG.4192"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4193"	0	0	0.432426	0	0	0	0	0	0	0	0	0
"MSTRG.4194"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4195"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4196"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4197"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4198"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4199"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.42"	3.680499	3.584563	3.840611	4.503298	3.749024	3.700992	5.916043	3.761703	3.439637	3.691709	4.754761	4.69291
"MSTRG.420"	59.209812	57.645065	113.466499	110.883972	49.001514	50.691475	56.678612	46.3358	42.221886	45.87656	53.598026	56.106636
"MSTRG.4200"	0	0	0	0	0	0	0	0	0	0.178547	1.654679	1.878448
"MSTRG.4201"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4202"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4203"	524.973938	526.417053	526.860046	527.296631	456.47934	452.038696	501.366821	501.963257	504.38327	492.896576	488.645996	493.676514
"MSTRG.4204"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4205"	130.337952	122.74128	89.743774	96.700302	189.744308	184.580887	166.869461	172.147156	99.548622	107.186401	100.674545	102.88855
"MSTRG.4206"	0	0	0	0	0.308807	0.237153	0	0	0	0	0	0
"MSTRG.4207"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4208"	8.487707	7.021998	5.100492	3.879368	8.321048	5.52849	5.045994	7.755677	7.411494	15.097221	5.531842	6.827436
"MSTRG.4209"	130.788950651842	132.656277548937	129.410652160526	128.927341821944	130.402426637559	132.463397158254	136.430953398799	137.799855376887	140.918131505437	138.919515260185	131.881594983931	136.269012545366
"MSTRG.421"	3.357457	0	0	0	1.30712	0.982118	0	1.819036	0	0	0	0.971497
"MSTRG.4210"	34.719627	35.890388	21.253902	17.154943	29.47365	33.094307	29.77256	38.719555	28.590576	39.268288	27.7325	26.201788
"MSTRG.4211"	15.167826	13.643375	16.119701	12.346953	24.483059	23.024113	19.466335	19.425123	11.846743	11.478277	13.76335	12.259694
"MSTRG.4212"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4213"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4214"	3.240123	2.321621	0	2.938157	0.713098	1.55322	2.599601	1.991433	0	2.295233	0.828478	1.058276
"MSTRG.4215"	1.63472	2.371296	2.317869	2.211099	2.748295	1.776553	0	0.97161	1.992528	0	1.613964	0.586766
"MSTRG.4216"	35.9645	40.215645	36.232452	36.609135	54.244633	53.682701	59.885571	63.704182	45.320412	47.723339	34.54245	38.496017
"MSTRG.4217"	1.295312	1.941772	0.519471	1.091167	2.194115	1.754593	1.930874	0.799059	2.731232	2.461895	1.779218	2.361311
"MSTRG.4218"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4219"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.422"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4220"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4221"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4222"	0	0	0	0	0	0	0.071675	0	0	0	0	0
"MSTRG.4223"	0	0	0	0	0	0	0	0	0	0	0.477743	0.312512
"MSTRG.4224"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4225"	0	0	0	0	0	0	0.200689	0	0.107684	0	0	0
"MSTRG.4226"	15.490696	12.935778	18.710011	15.779589	15.98284	15.993257	19.411379	18.712662	18.033836	17.254108	17.268616	18.94927
"MSTRG.4227"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4228"	0	0	0	0	0	0	0	0	0	0	0.597665	0.535763
"MSTRG.4229"	19.40674	21.00223	25.117161	23.363407	18.978201	20.171898	16.974812	16.786757	22.670811	23.370863	22.126785	21.678574
"MSTRG.423"	0	0	0	0	0	0	0	1.716602	0	0	0	0
"MSTRG.4230"	0	0	0	0	0.602771	0.562883	0.614972	0	0	0	0	0
"MSTRG.4231"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4232"	0	0.375486	0	0.19906	0.226884	0.222072	0	0.850913	0.230613	0.828605	0	0
"MSTRG.4233"	35.498562	35.322937	30.72426	30.956789	32.035683	32.439728	30.053871	31.079733	22.775934	23.439051	26.917875	27.257833
"MSTRG.4234"	4.609635	4.822714	2.305929	4.016606	4.809661	4.521409	4.61891	3.387742	3.070763	4.247895	2.461154	3.12251
"MSTRG.4235"	0.878908	1.1344	0.861901	2.414396	0.963399	1.480234	1.664199	1.526469	3.009177	2.018994	2.712698	3.379873
"MSTRG.4236"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4237"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4238"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4239"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.424"	1.912043	3.132018	3.284256	3.205964	2.479952	2.30981	3.468684	1.45619	1.775872	2.260867	1.72601	1.037744
"MSTRG.4240"	25.993446	25.505621	29.014519	30.879761	29.88969	28.838585	34.037083	39.785187	23.296944	20.689579	22.179661	28.182909
"MSTRG.4241"	56.527493	47.710938	42.291492	38.270542	46.775181	49.415943	68.052406	55.463043	48.846226	62.670547	61.156155	56.020813
"MSTRG.4242"	62.276501	88.426529	73.103073	77.165703	64.978447	71.217667	63.100132	103.531761	114.573662	40.518375	112.869873	107.603699
"MSTRG.4243"	15.677041	15.328493	20.218618	15.377076	19.014837	16.260782	17.106579	16.233828	18.566582	17.778444	16.56625	15.312507
"MSTRG.4244"	1.812351	3.397678	2.871337	3.396136	2.879444	4.442545	3.008445	2.806103	1.353005	0.988388	1.591927	2.895041
"MSTRG.4245"	2.9691	3.172769	3.734658	4.812228	2.139997	3.422258	1.30733	3.84521	4.19951	4.054798	2.067692	0
"MSTRG.4246"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4247"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4248"	0	0	0	0	0	0	1.674763	0.840013	0	0	0	0
"MSTRG.4249"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.425"	0.090017	0.254842	0	0	0	0.488187	0.21143	0.19765	0	0	0.274903	0
"MSTRG.4250"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4251"	0	0	0	0	0	0	0	0	0	0.494568	0	0
"MSTRG.4252"	4.81725322081784	3.1954063739777	3.0265445070632	5.04028462750929	4.2400714527881	3.78810111821561	7.32810859776952	4.78676100371747	5.01496840892193	6.24906758810409	6.12250411747212	5.44196945055762
"MSTRG.4253"	1.109215	0.834673	1.893085	0.519388	0.885128	0.30028	1.004035	2.269137	1.189018	0.768516	1.486886	0
"MSTRG.4254"	3.813314	8.17927	4.734638	4.793989	5.254215	6.708935	7.841696	7.771039	8.239508	7.351519	6.025496	9.472702
"MSTRG.4255"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4256"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4257"	2.044496	1.859745	2.384235	1.334972	2.098928	2.89053	1.128558	1.280659	2.377224	3.059416	1.020855	1.788435
"MSTRG.4258"	4.10202	0	3.827442	3.96792	0.702745	2.707762	0.683305	0	1.4451	3.179076	4.105514	3.428801
"MSTRG.4259"	13.9972665916964	10.2785115137088	12.2097324471233	10.2209840235007	19.771279962834	20.2823302134215	19.0495612458003	17.8595105379929	13.3451272966316	12.7902183770563	15.3318624486901	20.3384228037253
"MSTRG.426"	3.250844	3.102824	2.979288	2.564582	3.318164	2.898757	2.820024	2.010298	3.607104	2.641052	3.166352	2.60935
"MSTRG.4260"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4261"	2.457266	1.921844	0.424307	0.42628	1.074152	1.681732	2.322675	1.094307	2.011176	3.336035	3.9517	3.185069
"MSTRG.4262"	9.446114	9.191383	5.393407	9.498115	12.190709	11.856972	11.121399	11.180072	14.035471	12.927979	14.598013	16.695004
"MSTRG.4263"	83.914383	84.002419	65.159012	61.394318	90.862167	89.846992	91.23291	95.578735	120.829712	123.215279	117.302277	114.5896
"MSTRG.4264"	4.300155	4.806411	8.734718	3.525765	4.10376	4.607852	4.638686	6.179242	5.069228	3.662383	5.798442	1.430993
"MSTRG.4265"	9.600179	9.512221	7.469766	6.486002	9.709192	10.173629	8.620896	8.291986	9.618928	11.705483	10.791871	10.85837
"MSTRG.4266"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4267"	34.055347	38.257893	42.202358	38.938812	40.481449	36.302765	45.137848	48.493053	29.543789	39.317898	30.97657	32.593037
"MSTRG.4268"	16.529062	16.167803	24.552691	25.38571	17.987129	13.188006	15.113827	16.224075	12.927197	15.849838	15.630395	13.864805
"MSTRG.4269"	0	0	0	0.430632	0	0	0	0	0	0	0	0
"MSTRG.427"	21.787315	20.988449	17.622608	18.970949	22.784765	21.421768	21.167255	24.414923	20.017389	21.071753	22.50304	16.455198
"MSTRG.4270"	6.805705	8.449258	7.308199	9.402204	17.05377	11.827353	14.596038	13.614232	9.756114	13.786141	5.462675	5.291186
"MSTRG.4271"	232.44574	240.655182	227.802292	214.783142	275.774323	284.539825	234.76825	240.451904	242.290787	249.400497	284.029877	319.198303
"MSTRG.4272"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4273"	6.065875	6.709823	5.920966	4.897179	6.783709	5.168326	8.272283	7.311777	6.528626	6.544096	8.059037	8.051289
"MSTRG.4274"	0	0	0	0	0	0	0	0.36185	0	0	0	0
"MSTRG.4275"	35.787224	35.354706	39.593353	38.033894	36.910946	34.553341	30.073406	31.211878	30.838715	32.037338	25.666704	28.171833
"MSTRG.4276"	143.808441	144.813629	143.543243	148.500732	147.538467	145.340378	125.494926	133.091873	126.678009	122.395523	115.768539	113.033791
"MSTRG.4277"	0.783345	0.087394	4.856421	0.343943	0.164538	0.33651	0.218503	3.489856	0	0	0.112706	0.110957
"MSTRG.4278"	5.492477	7.484449	3.189759	8.434978	4.953991	6.705074	1.850505	2.513004	5.780418	5.009461	1.003763	5.315504
"MSTRG.4279"	17.765236	17.65642	20.845284	24.431114	23.023272	21.774651	18.792065	21.054409	14.483757	14.659364	16.567015	14.633541
"MSTRG.428"	2.768417	2.994786	4.686412	2.362621	4.546635	3.749543	4.523988	4.075489	4.884096	4.785959	3.365364	3.163714
"MSTRG.4280"	0.354097	0	0	0	0	0	0	0	0.850622	0	0.658322	0.787329
"MSTRG.4281"	0.732277	0.609818	1.296081	0.321445	1.471745	0.83323	1.148124	1.241937	1.098179	0	0.917603	0.643248
"MSTRG.4282"	0	0.476476	0	0	0.125827	0.318146	0	0	0	0.710324	0.618715	0
"MSTRG.4283"	11.870831	10.776035	9.807927	7.539035	10.716377	11.494637	14.787678	17.431952	7.055934	9.243208	7.719761	5.865988
"MSTRG.4284"	0	0	0	0	0	0	0	0	0	0	7.163747	7.898626
"MSTRG.4285"	2.877234	1.886974	1.311768	4.556023	2.750833	3.64193	2.822688	3.760832	3.531562	1.558236	1.364434	2.188016
"MSTRG.4286"	2.571525	5.766172	2.635401	6.131904	5.300886	7.186209	5.289566	6.661266	3.181438	5.028397	3.971401	2.867053
"MSTRG.4287"	6.575242	4.666893	8.534443	5.545011	5.386368	3.653754	6.233236	6.820282	6.886096	4.463947	5.472439	5.800102
"MSTRG.4288"	5.85741	5.395966	6.035494	5.28221	6.961603	6.2942	6.956394	6.89997	5.566884	6.33984	5.701324	5.463858
"MSTRG.4289"	10.216929	8.455098	11.436766	11.065681	10.4476	8.393803	8.61014	10.185688	6.40724	6.239067	7.976585	6.700628
"MSTRG.429"	7.764311	8.570648	9.168252	7.083416	10.00445	9.062011	7.34097	7.645274	8.653782	8.879513	8.02149	9.002507
"MSTRG.4290"	49.656448	46.383995	96.641174	98.45282	46.303917	55.996632	70.097458	70.248833	58.434013	60.015148	50.531151	51.526421
"MSTRG.4291"	16.421473	17.252541	10.185281	16.046335	14.040306	15.46126	18.065598	19.881182	15.645513	16.544308	9.198594	14.598059
"MSTRG.4292"	0	0.30671	0	0.836501	3.091223	0.31321	0	0.442609	3.215177	1.863212	0	1.243684
"MSTRG.4293"	11.943231	9.660643	8.922941	13.032459	10.721961	11.677258	15.378307	17.699799	11.636131	8.924716	12.514656	13.123197
"MSTRG.4294"	2.29761	3.34712	2.97808	3.470044	1.97577	3.636143	4.115411	3.510846	2.516953	3.843234	3.11849	1.958404
"MSTRG.4295"	12.768516	10.434168	12.34985	15.410219	10.988561	12.27038	13.636356	15.186378	7.169983	12.180549	10.536319	10.655758
"MSTRG.4296"	12.413834	9.347361	12.405542	15.376277	11.316693	11.651851	12.463416	15.986238	6.409392	11.53833	10.604075	9.997893
"MSTRG.4297"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4298"	0.322202	0.16006	0.242507	0.697708	0	0.672315	0.377241	0.178764	0.203215	0.760805	0.288159	0
"MSTRG.4299"	0	0	0	0	0	0	1.189277	0	0	0.530548	0	0
"MSTRG.43"	129.690094	126.845573	168.811462	170.585495	148.997177	153.037231	134.469772	140.629044	152.91864	149.330826	125.978523	147.851196
"MSTRG.430"	0	0	11.422394	0.528087	0	0	0	14.815521	0	0.377206	0	4.833333
"MSTRG.4300"	3.056018	2.644195	3.647221	2.475842	1.765197	2.607711	2.226724	3.335896	1.818078	0.896157	2.227967	2.408092
"MSTRG.4301"	10.44207	7.111506	9.185761	10.402883	7.511987	11.223373	9.704866	9.874257	7.301751	5.841567	6.928223	9.224735
"MSTRG.4302"	6.48558645737052	5.0714739059761	6.14178100525896	5.80027780239044	5.27663260143426	5.2025819910757	6.30239688095618	5.49968583904383	3.82800044780877	4.68352235314741	3.79609550183267	3.48466473561753
"MSTRG.4303"	57.513844	53.41011	56.423077	48.762386	71.959351	64.599884	74.514885	67.111626	85.087219	91.534912	68.179672	71.094643
"MSTRG.4304"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4305"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4306"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4307"	48.049824	49.496902	59.251167	59.782166	48.876457	54.200432	38.192596	37.173588	42.090706	45.462933	44.891861	45.069027
"MSTRG.4308"	3.673611	3.355581	0	3.816267	2.534281	4.088233	2.997273	4.924837	4.165676	3.513949	3.58502	5.027907
"MSTRG.4309"	2.386662	2.35802	2.158385	2.509858	2.480956	2.584411	1.99364	2.729494	1.557193	2.147763	5.455106	7.203097
"MSTRG.431"	5.03966	8.089136	6.327048	4.966401	8.51897	5.67422	9.00687	8.770905	4.30884	8.5621	7.996531	10.051507
"MSTRG.4310"	0	0	0	0	0	0	0	0	0.406977	0	0.517709	0.951351
"MSTRG.4311"	119.103539	124.229553	74.865433	89.73082	99.560837	104.441185	103.29644	110.704842	123.528038	111.99968	119.956421	102.352272
"MSTRG.4312"	5.100196	4.388638	3.348666	2.573417	3.640349	1.683325	3.233684	3.057076	4.00303	2.885396	2.79318	2.688673
"MSTRG.4313"	0.252819	0.503817	0.956529	1.891376	0.994657	2.992314	1.61431	1.729228	1.051604	2.205261	0.798604	0.777903
"MSTRG.4314"	1.96289	0.762127	2.095691	1.603645	1.874744	2.406273	2.507267	0	2.800275	0.513238	2.101682	0.795328
"MSTRG.4315"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4316"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4317"	6.480837	5.379266	7.312979	7.39148	10.619761	10.269587	9.671765	9.557757	5.664051	6.590837	8.365026	7.202792
"MSTRG.4318"	0	0.124269	0.54113	0	0.148218	0.436643	0	0.137569	0.222213	0	1.095376	0.643617
"MSTRG.4319"	8.094066	8.772072	8.748783	6.829653	7.28701	6.864007	8.850537	7.931706	10.25533	10.035116	9.797105	9.816076
"MSTRG.432"	0	0	0	0	0	0	0	0	0	0	0.547893	0
"MSTRG.4320"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4321"	45.875168	46.634041	53.313965	51.254196	43.235935	46.066174	44.03429	46.984657	45.411243	48.223473	46.103615	45.900784
"MSTRG.4322"	0	0	1.113348	0	0	0	0	0	0.753746	0	0.615826	4.243902
"MSTRG.4323"	45.349987	45.701977	50.351082	51.746975	41.827343	42.468025	37.652538	39.564178	37.677761	39.627022	40.923138	39.718887
"MSTRG.4324"	9.550231	10.024022	12.533224	10.18263	9.805347	9.375794	10.579418	11.118253	11.389639	12.433833	11.172584	11.893339
"MSTRG.4325"	167.009689	165.499893	161.333817	163.79184	166.647476	154.472702	171.207245	169.523209	166.957352	155.720245	159.379883	151.731171
"MSTRG.4326"	2.836266	2.928557	4.951023	2.526835	3.700656	5.245363	6.77092	4.180907	4.207968	2.262489	1.755733	2.72189
"MSTRG.4327"	1.95368	0.603649	1.90884	1.498852	0	1.209649	1.300126	1.461582	1.69402	2.201317	1.031727	1.494418
"MSTRG.4328"	0.354611	0.174526	0	0	0	0.53904	1.200389	0.398114	0	0.526935	0.415521	0.409074
"MSTRG.4329"	6.146072	5.257052	4.522673	5.823845	6.402347	6.54618	5.062326	6.787658	7.654359	7.161945	5.978564	4.605703
"MSTRG.433"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4330"	32.2480860849448	33.722099065953	31.9002500756215	34.3467646212017	25.801321711326	27.6697218290746	25.871845359116	27.4952966222376	29.2128797569061	32.3672850732044	27.3093937796961	27.9484167154696
"MSTRG.4331"	37.11898	33.717789	34.506344	44.890778	43.762691	38.538143	38.087524	37.353806	38.874184	37.744942	37.489872	36.517838
"MSTRG.4332"	0	0	0	0	0	0	0	0	0	0	7.639046	0
"MSTRG.4333"	1178.86853	1163.53772	989.312744	1007.690063	1372.391113	1344.644409	1502.532715	1594.377197	1600.330444	1599.748169	1792.242554	1701.023315
"MSTRG.4334"	59.70084	56.376575	79.84761	70.755508	68.003899	62.238487	69.131973	75.646523	26.641171	30.308104	34.3922	33.834019
"MSTRG.4335"	31.542625	32.410809	25.431925	27.534227	29.588659	34.072113	32.472645	36.759052	30.338064	32.697872	31.651215	30.947672
"MSTRG.4336"	3.906074	3.411554	4.767352	5.968791	4.119883	3.381214	4.366445	2.623171	3.214599	3.620996	2.024282	1.656221
"MSTRG.4337"	30.418882	33.120796	26.756132	27.558304	30.469675	28.728413	31.614847	30.553772	33.380379	34.546272	34.355595	35.802429
"MSTRG.4338"	0	0.333513	0	0	0	0	0	0.56754	0	0	0	0.568742
"MSTRG.4339"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.434"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4340"	5.317674	6.041163	6.011551	3.696455	2.637249	5.801509	7.0213	6.933383	5.575696	6.226696	5.056564	5.298978
"MSTRG.4341"	4.331891	4.810614	4.944356	4.948407	9.23387	5.288995	6.109359	6.532492	4.588996	3.675014	5.764991	4.212174
"MSTRG.4342"	1.532233	1.716989	0.905542	1.516794	1.713406	1.31665	1.665866	1.689008	1.201934	1.676393	0.871366	1.179728
"MSTRG.4343"	3.684961	4.861591	4.549276	5.164077	3.878731	4.025811	4.670816	5.378972	4.180274	2.879538	3.269195	3.744246
"MSTRG.4344"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4345"	32.810574	31.828789	29.449743	34.218403	29.230368	27.563601	25.073687	26.041111	45.695831	43.929482	44.94978	42.897823
"MSTRG.4346"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4347"	0	0	0	0	0	0	0	0	0	0	0	0.389166
"MSTRG.4348"	137.17778	130.779617	160.569855	141.493942	118.360291	110.360298	105.720314	111.708382	118.803917	127.081436	119.557144	116.520805
"MSTRG.4349"	34.559364	34.088303	37.98811	35.253716	33.893482	20.975546	33.632027	27.301594	26.067265	30.566603	24.17791	27.344788
"MSTRG.435"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4350"	7.515829	7.728228	7.460996	7.754388	5.599611	7.369435	9.565695	10.85814	8.270942	7.719025	9.780892	11.437943
"MSTRG.4351"	11.555242	12.009974	11.355826	10.786968	10.671636	11.800125	11.886331	10.830643	12.031032	12.514484	11.12362	9.967504
"MSTRG.4352"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4353"	0	0	4.881806	0	2.193475	2.785059	0	0	0	0	0	0
"MSTRG.4354"	17.995056	16.346098	24.239527	21.472088	16.137064	14.591273	13.670038	13.604773	16.942755	17.581228	17.433037	17.813713
"MSTRG.4355"	0	0	3.035644	0	1.081625	0.527854	0	0	1.637529	1.524144	0	0.896516
"MSTRG.4356"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4357"	128.136246	135.398422	123.476524	125.670761	100.087646	119.327843	112.205658	111.429832	106.926056	114.796478	105.144783	109.353851
"MSTRG.4358"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4359"	2.188146	2.167016	1.69777	1.653004	1.003635	1.85255	4.758938	4.105875	3.219066	1.620451	2.547461	3.060986
"MSTRG.436"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4360"	26.529572	26.744038	34.147968	32.69659	31.399643	30.161619	25.939528	30.337248	25.363237	28.466679	24.240425	27.591263
"MSTRG.4361"	25.736944	25.930931	31.408611	35.490013	24.682261	28.995052	24.528198	25.03455	23.209768	20.52673	20.504923	17.982866
"MSTRG.4362"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4363"	5.47787	7.449189	7.860978	10.768061	3.674807	4.608229	8.068011	12.457747	5.043629	6.477101	8.283901	4.18823
"MSTRG.4364"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4365"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4366"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4367"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4368"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4369"	15.7368151538565	13.3901128515467	13.7621581421046	20.040762914224	16.0996671073889	20.6557752231528	21.0691962254491	22.2591125170877	20.8802529552884	16.9468296390652	17.5984396198838	21.0673338708632
"MSTRG.437"	72.510757	69.239891	96.754539	91.932449	73.762573	72.797569	67.700821	60.410301	55.811031	52.243382	56.419193	55.155193
"MSTRG.4370"	18.618116	20.241796	18.33679	19.016531	17.879187	21.628922	18.309359	18.193834	18.144989	17.202457	16.720697	14.946945
"MSTRG.4371"	44.883461	38.603397	43.038879	42.265335	40.738148	41.985027	48.797672	43.192055	51.696754	50.402645	48.419926	51.136559
"MSTRG.4372"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4373"	9.097947	8.547263	9.506023	8.659323	6.818886	6.499892	8.56612	7.639246	10.656702	9.667791	8.278306	10.21968
"MSTRG.4374"	82.126488	67.931244	94.686028	96.087097	67.337746	50.407997	69.99321	77.469833	64.03479	69.503647	60.504906	75.382301
"MSTRG.4375"	80.293617	98.803368	100.68087	109.231064	67.362183	128.530518	70.315109	55.340332	89.288742	69.863808	110.485001	87.109001
"MSTRG.4376"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4377"	0	0	0	0	0	0	0	0	0	0	0	0
"MSTRG.4378"	0	0	0	0	0	0	0	0	0	0	0	0
